id,price
264893,386219.8033602804
264899,374224.5085571993
264910,381393.58231202065
264915,379050.729605459
264919,375497.49281039095
264928,374224.5085571993
264932,505007.57610972616
264935,505007.57610972616
264939,379050.729605459
264944,505007.57610972616
264954,375497.49281039095
264955,375497.49281039095
264969,413935.1775734795
264978,381579.3662234985
264983,379050.729605459
264984,382847.4241998021
264985,374224.5085571993
265031,505007.57610972616
265032,505007.57610972616
265058,379050.729605459
265066,374224.5085571993
265068,2088439.9421200275
265069,381579.3662234985
265070,508560.8129047941
265077,374224.5085571993
265090,413935.1775734795
265094,505007.57610972616
265101,374224.5085571993
265102,375497.49281039095
265105,505007.57610972616
265106,375497.49281039095
265108,375497.49281039095
265115,375497.49281039095
265147,375497.49281039095
265152,505007.57610972616
265153,505007.57610972616
265170,374224.5085571993
265176,505007.57610972616
265187,381579.3662234985
265189,381579.3662234985
265198,381393.58231202065
265225,386219.8033602804
265233,386219.8033602804
265237,375497.49281039095
265253,372824.7814603534
265280,375036.9829704761
265287,371321.75099829456
265293,431034.8738059149
265296,387608.0913939931
265307,387608.0913939931
265308,431034.8738059149
265312,373533.9525084172
265313,369664.2545406168
265314,375036.9829704761
265315,506350.22821066255
265320,431382.91640169005
265333,372824.7814603534
265346,431382.91640169005
265351,375036.9829704761
265356,375036.9829704761
265357,362951.1131097377
265358,431382.91640169005
265363,403780.6277734796
265369,371321.75099829456
265372,380491.3721640959
265402,375036.9829704761
265406,373533.9525084172
265420,375036.9829704761
265436,373533.9525084172
265438,368515.9031840961
265442,375036.9829704761
265449,375036.9829704761
265452,387608.0913939931
265455,361785.1681584593
265461,387608.0913939931
265465,375036.9829704761
265481,374383.85870146495
265488,385067.76396837516
265501,420938.32194857456
265514,600720.585903797
265515,380491.3721640959
265516,385067.76396837516
265517,372824.7814603534
265526,375036.9829704761
265533,375036.9829704761
265539,375036.9829704761
265543,373533.9525084172
265544,369664.2545406168
265556,354126.2750675923
265559,360735.44728412206
265561,354308.8020774116
265584,360724.54800467024
265586,373775.2564068581
265587,373775.2564068581
265588,366286.5318699416
265593,360724.54800467024
265596,354126.2750675923
265607,432386.8761663306
265608,354126.2750675923
265610,356683.5103910938
265613,360735.44728412206
265653,373317.7260500833
265663,356683.5103910938
265669,379527.81193135044
265675,354126.2750675923
265699,354126.2750675923
265701,358130.9439517501
265703,358650.6322397052
265704,358650.6322397052
265743,358650.6322397052
265748,372286.0559221203
265759,356683.5103910938
265795,374905.96504531987
265797,360735.44728412206
265805,360724.54800467024
265806,373775.2564068581
265810,354126.2750675923
265819,372286.0559221203
265820,356683.5103910938
265833,356683.5103910938
265834,354126.2750675923
265843,409411.9731149203
265851,448507.8249938094
265862,409411.9731149203
265864,409411.9731149203
265869,376979.61694300576
265887,448507.8249938094
265907,380983.31607902417
265913,379454.2145806536
265921,391027.48316295096
265923,401741.55855656514
265925,409411.9731149203
265957,530066.6287244678
265958,381897.8848884569
265960,378582.9345908695
265963,434982.2424105914
265969,379102.6865058972
266004,446811.98435000883
266028,408179.6349896446
266029,377509.8268188473
266032,386576.42971527675
266034,379454.2145806536
266055,386576.42971527675
266075,383783.6370890463
266077,383783.6370890463
266080,530066.6287244678
266093,379102.6865058972
266094,412533.07298167766
266100,380726.25915229344
266116,383905.26802832785
266129,362606.4479179897
266144,394569.53282667237
266160,365729.65620632435
266165,394340.9648296309
266196,396425.7798740478
266199,371733.9894270288
266202,371733.9894270288
266210,396425.7798740478
266211,394569.53282667237
266213,376185.04287470295
266218,361509.73143935343
266219,371733.9894270288
266220,361509.73143935343
266234,394569.53282667237
266241,375806.4277834158
266248,394340.9648296309
266251,361509.73143935343
266256,363398.18310239597
266259,361509.73143935343
266274,377509.8268188473
266275,362606.4479179897
266276,361509.73143935343
266279,454717.4467083628
266280,371733.9894270288
266281,372189.0703908038
266299,371733.9894270288
266300,394569.53282667237
266305,363398.18310239597
266314,380206.4564929767
266315,361509.73143935343
266329,394569.53282667237
266332,368111.4512592785
266350,358718.5822702551
266368,354813.5015409149
266375,358718.5822702551
266381,358718.5822702551
266382,358718.5822702551
266393,358718.5822702551
266394,342273.9464150024
266402,365442.47584594117
266406,278409.51028439
266423,360282.13769640046
266424,358718.5822702551
266438,358718.5822702551
266454,357482.4769542521
266463,358718.5822702551
266465,801109.3685062514
266479,358718.5822702551
266480,358718.5822702551
266485,342273.9464150024
266486,358718.5822702551
266496,358718.5822702551
266508,358718.5822702551
266510,358718.5822702551
266511,358718.5822702551
266512,366155.69641472114
266514,342273.9464150024
266517,358718.5822702551
266539,342273.9464150024
266542,360282.13769640046
266545,358718.5822702551
266548,358718.5822702551
266550,358718.5822702551
266556,358718.5822702551
266559,358718.5822702551
266565,358718.5822702551
266568,358718.5822702551
266569,358718.5822702551
266575,360282.13769640046
266580,366155.69641472114
266581,365442.47584594117
266582,365442.47584594117
266583,366155.69641472114
266602,364848.9065581334
266606,369515.12924192863
266618,369515.12924192863
266619,364848.9065581334
266620,369515.12924192863
266624,406149.46248892474
266626,369515.12924192863
266662,367707.1139016665
266667,406149.46248892474
266668,369515.12924192863
266677,373658.296331791
266681,369515.12924192863
266682,403397.44649159216
266690,405205.4618318543
266694,403397.44649159216
266695,403397.44649159216
266698,369515.12924192863
266699,369515.12924192863
266727,364848.9065581334
266729,370652.5624674234
266731,405205.4618318543
266732,372177.86506020254
266740,372946.99747016514
266744,369515.12924192863
266748,374449.2570617665
266768,369515.12924192863
266770,371443.96700810624
266771,405205.4618318543
266778,367707.1139016665
266779,374449.2570617665
266781,369515.12924192863
266785,403397.44649159216
266809,369515.12924192863
266819,374449.2570617665
266821,369515.12924192863
266824,369515.12924192863
266830,405205.4618318543
266831,369515.12924192863
266845,369515.12924192863
266846,361482.37248538085
266847,356683.5103910938
266851,369128.58511035127
266858,357956.4946442854
266859,356683.5103910938
266862,357956.4946442854
266863,356683.5103910938
266864,357956.4946442854
266872,369128.58511035127
266875,356683.5103910938
266877,356683.5103910938
266882,361482.37248538085
266883,369702.6818791414
266886,356683.5103910938
266918,356683.5103910938
266919,361482.37248538085
266920,361482.37248538085
266953,356683.5103910938
266954,356683.5103910938
266955,412559.3468676444
266957,361482.37248538085
266965,356683.5103910938
266966,361482.37248538085
266969,361482.37248538085
266984,368604.5876200039
266989,369128.58511035127
266990,359651.91193644033
267015,360724.54800467024
267016,360724.54800467024
267017,360724.54800467024
267018,356683.5103910938
267019,359651.91193644033
267020,359651.91193644033
267025,412559.3468676444
267028,356683.5103910938
267041,359651.91193644033
267054,360724.54800467024
267082,361482.37248538085
267084,360724.54800467024
267085,365523.4100989572
267103,360282.13769640046
267104,360282.13769640046
267106,381970.27190946706
267113,374383.85870146495
267126,383564.7335063163
267128,367012.8727220372
267131,367012.8727220372
267138,386105.0609319343
267147,360282.13769640046
267153,381970.27190946706
267154,381970.27190946706
267171,374383.85870146495
267173,386105.0609319343
267188,374383.85870146495
267198,374383.85870146495
267199,374383.85870146495
267218,371167.28500267566
267220,371248.65735783795
267221,363088.4840352182
267245,371167.28500267566
267247,371167.28500267566
267248,372777.46399595356
267249,370933.7554035407
267253,371167.28500267566
267269,371167.28500267566
267271,372824.7814603534
267274,371167.28500267566
267281,375036.9829704761
267303,371167.28500267566
267305,375036.9829704761
267306,371248.65735783795
267307,371167.28500267566
267309,363088.4840352182
267311,372824.7814603534
267312,371167.28500267566
267315,372591.25186121854
267331,375036.9829704761
267338,370933.7554035407
267342,372824.7814603534
267344,371167.28500267566
267346,374803.45337134117
267366,372591.25186121854
267369,371167.28500267566
267371,371167.28500267566
267375,370933.7554035407
267376,371167.28500267566
267379,371167.28500267566
267381,371248.65735783795
267382,372824.7814603534
267407,374803.45337134117
267422,371167.28500267566
267424,371248.65735783795
267428,371167.28500267566
267431,371015.12775870296
267434,371167.28500267566
267437,370933.7554035407
267438,363088.4840352182
267439,371248.65735783795
267440,371015.12775870296
267441,372306.66253478924
267443,372824.7814603534
267460,316359.1227598427
267463,376889.98084172077
267494,273366.3838947557
267510,299122.03622215515
267515,296718.6241721218
267520,277158.43759921944
267522,317658.0923620466
267523,376889.98084172077
267524,359765.1830432843
267544,275486.4696819555
267546,562562.9276292125
267551,335140.89868451166
267553,289489.01257011737
267563,340743.2690126188
267584,316359.1227598427
267585,564234.8955464764
267587,291767.0541292853
267598,310691.5978341736
267602,299641.78813718277
267614,313756.4841100791
267617,371407.5026371104
267619,320781.1379558128
267620,293439.02204654913
267623,291767.0541292853
267627,342107.51677335525
267633,351718.0225955169
267644,278317.9539375922
267667,711350.6921047596
267738,703969.5425155201
267740,686850.3249574798
267743,721793.3708106965
267778,686850.3249574798
267779,677507.8353324111
267799,781937.163408441
267800,686850.3249574798
267814,812790.5192815098
267816,686850.3249574798
267833,658416.6545072944
267834,686850.3249574798
267836,686850.3249574798
267847,373430.8086682636
267858,373430.8086682636
267891,368604.5876200039
267896,373430.8086682636
267899,368604.5876200039
267900,368604.5876200039
