id,price
264893,371869.24615046586
264899,371869.24615046586
264910,371869.24615046586
264915,371869.24615046586
264919,371869.24615046586
264928,371869.24615046586
264932,371869.24615046586
264935,371869.24615046586
264939,371869.24615046586
264944,371869.24615046586
264954,371869.24615046586
264955,371869.24615046586
264969,374484.0116490136
264978,371869.24615046586
264983,371869.24615046586
264984,371869.24615046586
264985,371869.24615046586
265031,371869.24615046586
265032,371869.24615046586
265058,371869.24615046586
265066,371869.24615046586
265068,371869.24615046586
265069,371869.24615046586
265070,371869.24615046586
265077,371869.24615046586
265090,374484.0116490136
265094,371869.24615046586
265101,371869.24615046586
265102,371869.24615046586
265105,371869.24615046586
265106,371869.24615046586
265108,371869.24615046586
265115,371869.24615046586
265147,371869.24615046586
265152,371869.24615046586
265153,371869.24615046586
265170,371869.24615046586
265176,371869.24615046586
265187,371869.24615046586
265189,371869.24615046586
265198,371869.24615046586
265225,371869.24615046586
265233,371869.24615046586
265237,371869.24615046586
265253,374546.58862943575
265280,372276.5608290971
265287,374546.58862943575
265293,337018.32407909853
265296,358524.64815927035
265307,365670.8080364069
265308,330412.5712864083
265312,372276.5608290971
265313,374546.58862943575
265314,372276.5608290971
265315,330412.5712864083
265320,337018.32407909853
265333,374546.58862943575
265346,337018.32407909853
265351,358524.64815927035
265356,372276.5608290971
265357,325023.38833600003
265358,337018.32407909853
265363,337018.32407909853
265369,374546.58862943575
265372,329214.3896717371
265402,358524.64815927035
265406,372276.5608290971
265420,372276.5608290971
265436,372276.5608290971
265438,325023.38833600003
265442,365670.8080364069
265449,365670.8080364069
265452,365670.8080364069
265455,325023.38833600003
265461,365670.8080364069
265465,372276.5608290971
265481,329214.3896717371
265488,337018.32407909853
265501,337018.32407909853
265514,365670.8080364069
265515,329214.3896717371
265516,337018.32407909853
265517,374546.58862943575
265526,372276.5608290971
265533,372276.5608290971
265539,365670.8080364069
265543,374546.58862943575
265544,374546.58862943575
265556,375028.5983351547
265559,374546.58862943575
265561,374546.58862943575
265584,377853.03695890756
265586,382811.9005616505
265587,382811.9005616505
265588,374546.58862943575
265593,375028.5983351547
265596,375028.5983351547
265607,378987.3889693591
265608,375028.5983351547
