id,price
264893,107721.17472483877
264899,107721.17472483877
264910,107721.17472483877
264915,107721.17472483877
264919,107721.17472483877
264928,107721.17472483877
264932,107721.17472483877
264935,107721.17472483877
264939,107721.17472483877
264944,107721.17472483877
264954,107721.17472483877
264955,107721.17472483877
264969,207843.61562266856
264978,107721.17472483877
264983,107721.17472483877
264984,107721.17472483877
264985,107721.17472483877
265031,107721.17472483877
265032,107721.17472483877
265058,110029.12755686589
265066,107721.17472483877
265068,107721.17472483877
265069,119180.59082668961
265070,107721.17472483877
265077,107721.17472483877
265090,239632.1072519911
265094,107721.17472483877
265101,107721.17472483877
265102,107721.17472483877
265105,107721.17472483877
265106,107721.17472483877
265108,107721.17472483877
265115,107721.17472483877
265147,107721.17472483877
265152,107721.17472483877
265153,107721.17472483877
265170,107721.17472483877
265176,107721.17472483877
265187,107721.17472483877
265189,107721.17472483877
265198,107721.17472483877
265225,119180.59082668961
265233,116369.66270470421
265237,107721.17472483877
265253,181732.48710637723
265280,182556.8067403452
265287,154719.29263809006
265293,183105.71954254655
265296,181881.16783383492
265307,181881.16783383492
265308,181881.16783383492
265312,136117.23511930552
265313,153860.2146146682
265314,181225.06402657152
265315,181881.16783383492
265320,166288.24792359953
265333,175640.7870569672
265346,166288.24792359953
265351,181881.16783383492
265356,181225.06402657152
265357,154719.29263809006
265358,166288.24792359953
265363,181225.06402657152
265369,142096.7393797599
265372,182556.8067403452
265402,181881.16783383492
265406,136117.23511930552
265420,181225.06402657152
265436,142096.7393797599
265438,181225.06402657152
265442,181881.16783383492
265449,181881.16783383492
265452,181881.16783383492
265455,163190.56625469073
265461,181881.16783383492
265465,181881.16783383492
265481,149977.87358633726
265488,182556.8067403452
265501,136117.23511930552
265514,181881.16783383492
265515,181225.06402657152
265516,175736.37899582606
265517,163479.58631414437
265526,217192.02999417667
265533,181225.06402657152
265539,181881.16783383492
265543,142096.7393797599
265544,151706.0595328476
265556,166897.9096103181
265559,157416.0773341855
265561,133762.89993645973
265584,193070.07530812922
265586,167485.03889941954
265587,167485.03889941954
265588,156458.56906993804
265593,180189.9028824984
265596,165722.7504497329
265607,168330.67879599862
265608,165722.7504497329
265610,167436.31769455076
265613,149107.69704613945
265653,134938.0590970449
265663,167436.31769455076
265669,136241.82425315568
265675,165722.7504497329
265699,165722.7504497329
265701,136241.82425315568
265703,149829.8009932664
265704,149829.8009932664
265743,149829.8009932664
265748,168330.67879599862
265759,167436.31769455076
265795,136117.23511930552
265797,157416.0773341855
265805,167610.92841591922
265806,168330.67879599862
265810,166897.9096103181
265819,166897.9096103181
265820,167436.31769455076
265833,181541.58126328661
265834,166897.9096103181
265843,193364.7119325825
265851,193857.58486586832
265862,193364.7119325825
265864,193614.8101908318
265869,220698.79942535964
265887,193857.58486586832
265907,220032.69445212343
265913,205102.46164515265
265921,217951.4075396459
265923,193614.8101908318
265925,193364.7119325825
265957,194469.92478376246
265958,226174.03432870086
265960,220698.79942535964
265963,217951.4075396459
265969,225522.7780305699
266004,225522.7780305699
266028,194469.92478376246
266029,220032.69445212343
266032,217951.4075396459
266034,217951.4075396459
266055,196380.5308084117
266075,220698.79942535964
266077,220698.79942535964
266080,194469.92478376246
266093,226174.03432870086
266094,202046.57039248728
266100,217951.4075396459
266116,217951.4075396459
266129,167436.31769455076
266144,143913.3759803071
266160,143913.3759803071
266165,142934.06882333293
266196,142495.0224483927
266199,217951.4075396459
266202,217951.4075396459
266210,142495.0224483927
266211,145572.08864273826
266213,217951.4075396459
266218,167436.31769455076
266219,208772.2428148451
266220,167436.31769455076
266234,143913.3759803071
266241,181673.87585283426
266248,142495.0224483927
266251,167436.31769455076
266256,149107.69704613945
266259,167436.31769455076
266274,220032.69445212343
266275,167436.31769455076
266276,167436.31769455076
266279,146168.2166541753
266280,144510.10256748283
266281,202806.00478781565
266299,217951.4075396459
266300,143913.3759803071
266305,149107.69704613945
266314,202665.86431364145
266315,167436.31769455076
266329,144352.4223552473
266332,136117.23511930552
266350,137958.0622036817
266368,136887.87503325922
266375,142759.0275322389
266381,142759.0275322389
266382,137958.0622036817
266393,136887.87503325922
266394,142759.0275322389
266402,136887.87503325922
266406,168330.67879599862
266423,142759.0275322389
266424,142759.0275322389
266438,142759.0275322389
266454,136117.23511930552
266463,142759.0275322389
266465,180712.2291664218
266479,136887.87503325922
266480,137958.0622036817
266485,142759.0275322389
266486,137958.0622036817
266496,142759.0275322389
266508,142759.0275322389
266510,142759.0275322389
266511,142759.0275322389
266512,142759.0275322389
266514,142759.0275322389
266517,142759.0275322389
266539,142759.0275322389
266542,142759.0275322389
266545,142759.0275322389
266548,142759.0275322389
266550,142759.0275322389
266556,142759.0275322389
266559,142759.0275322389
266565,142759.0275322389
266568,142759.0275322389
266569,142759.0275322389
266575,142759.0275322389
266580,142759.0275322389
266581,142759.0275322389
266582,142759.0275322389
266583,142759.0275322389
266602,205422.20754751735
266606,175614.8709460276
266618,182369.07908692115
266619,200458.82934441656
266620,177667.498828504
266624,200458.82934441656
266626,175773.7089712049
266662,171822.14803097027
266667,204825.4809603416
266668,182369.07908692115
266677,360642.1020350875
266681,181288.89796481418
266682,149103.41618370044
266690,197963.12273701228
266694,149103.41618370044
266695,149103.41618370044
266698,241973.54716216435
266699,201508.38467875042
266727,205422.20754751735
266729,360252.4351692492
266731,200035.87079405927
266732,358641.6630685547
266740,225798.87788851294
266744,181297.4411397306
266748,317213.4097220578
266768,181515.73671825358
266770,192972.27729361574
266771,200458.82934441656
266778,181426.56214542763
266779,280916.97067098704
266781,177073.31967304536
266785,149542.46255864066
266809,182369.07908692115
266819,319213.8486885906
266821,182369.07908692115
266824,175614.8709460276
266830,200458.82934441656
266831,182369.07908692115
266845,177667.498828504
266846,167436.31769455076
266847,167436.31769455076
266851,193070.07530812922
266858,167436.31769455076
266859,167436.31769455076
266862,167436.31769455076
266863,167436.31769455076
266864,167436.31769455076
266872,193070.07530812922
266875,191923.965578493
266877,167436.31769455076
266882,167436.31769455076
266883,193070.07530812922
266886,167436.31769455076
266918,167436.31769455076
266919,167436.31769455076
266920,167436.31769455076
266953,193070.07530812922
266954,167436.31769455076
266955,166787.2047483494
266957,167436.31769455076
266965,167436.31769455076
266966,167436.31769455076
266969,167436.31769455076
266984,158781.11591455463
266989,193070.07530812922
266990,167436.31769455076
267015,193070.07530812922
267016,193070.07530812922
267017,193070.07530812922
267018,167436.31769455076
267019,167436.31769455076
267020,167436.31769455076
267025,166787.2047483494
267028,167436.31769455076
267041,167436.31769455076
267054,193070.07530812922
267082,167436.31769455076
267084,193070.07530812922
267085,193070.07530812922
267103,136887.87503325922
267104,136887.87503325922
267106,136117.23511930552
267113,136117.23511930552
267126,136117.23511930552
267128,136117.23511930552
267131,136117.23511930552
267138,136117.23511930552
267147,137958.0622036817
267153,136117.23511930552
267154,136117.23511930552
267171,136117.23511930552
267173,136117.23511930552
267188,136117.23511930552
267198,136117.23511930552
267199,136117.23511930552
267218,168715.28598109275
267220,165836.0264758723
267221,160596.8485257948
267245,168715.28598109275
267247,168715.28598109275
267248,181056.84819986694
267249,168715.28598109275
267253,170869.46374040202
267269,169254.49724119387
267271,180065.9332091142
267274,168988.80822442696
267281,181881.16783383492
267303,168715.28598109275
267305,181056.84819986694
267306,166511.66538238258
267307,168715.28598109275
267309,160596.8485257948
267311,172407.82301604317
267312,168988.80822442696
267315,181056.84819986694
267331,181881.16783383492
267338,168715.28598109275
267342,175124.59753209245
267344,169254.49724119387
267346,181056.84819986694
267366,181056.84819986694
267369,168715.28598109275
267371,168715.28598109275
267375,168715.28598109275
267376,168715.28598109275
267379,164399.42683949767
267381,165836.0264758723
267382,172681.34525937735
267407,181881.16783383492
267422,165622.60868350146
267424,165836.0264758723
267428,168715.28598109275
267431,165836.0264758723
267434,167325.40032829205
267437,168715.28598109275
267438,160596.8485257948
267439,162843.45235200986
267440,165836.0264758723
267441,170113.57526461576
267443,181056.84819986694
267460,181543.63180599775
267463,204425.0576019608
267494,180589.6697993269
267510,181255.77477256305
267515,182768.83919651926
267520,180589.6697993269
267522,205091.162575197
267523,204425.0576019608
267524,179739.4733616291
267544,180589.6697993269
267546,182539.01821768945
267551,182791.53871442762
267553,186096.67220602304
267563,180589.6697993269
267584,182125.4337411914
267585,182539.01821768945
267587,180589.6697993269
267598,180589.6697993269
267602,182768.83919651926
267614,204425.0576019608
267617,182768.83919651926
267619,204425.0576019608
267620,180589.6697993269
267623,180589.6697993269
267627,179739.4733616291
267633,182918.89348528653
267644,182768.83919651926
267667,114318.49469697155
267738,173010.12483443547
267740,168421.4247588261
267743,107721.17472483877
267778,157163.7712756991
267779,173010.12483443547
267799,138141.75989329765
267800,169559.29453275536
267814,138141.75989329765
267816,138141.75989329765
267833,138141.75989329765
267834,157163.7712756991
267836,138141.75989329765
267847,136013.9370005451
267858,139459.15659243974
267891,157015.71748062057
267896,139459.15659243974
267899,138141.75989329765
267900,136013.9370005451
267902,139459.15659243974
267908,139459.15659243974
267924,138141.75989329765
267933,138141.75989329765
267936,163581.9416974759
267939,136013.9370005451
267941,155516.92355581117
267942,136013.9370005451
267967,138141.75989329765
267970,155516.92355581117
267980,137037.15354372023
267990,155516.92355581117
267992,138141.75989329765
267994,137876.3669142417
267995,136013.9370005451
267999,136013.9370005451
268003,155516.92355581117
268020,137876.3669142417
268033,138141.75989329765
268041,168421.4247588261
268056,188167.7437088616
268067,169078.65146682356
268070,185243.49644417054
268071,175633.37161490592
268121,138141.75989329765
268144,170099.3731829777
268145,185243.49644417054
268147,190480.844220536
268149,182375.32089091162
268150,190480.844220536
268157,177343.78079717603
268159,169752.71783239397
268161,171333.05877329435
268175,189258.94207956505
268189,187332.15523164842
268208,184828.28071013096
308905,168715.28598109275
312310,262805.1839572889
312331,193070.07530812922
695165,145447.55256861422
695166,147461.01420736223
695170,138141.75989329765
695176,138141.75989329765
695178,167436.31769455076
695181,167436.31769455076
695183,193070.07530812922
695185,143913.3759803071
695196,175614.8709460276
695203,136117.23511930552
695205,145087.14320452933
695207,108876.49219270855
695236,149107.69704613945
695238,149107.69704613945
695252,136117.23511930552
695257,152426.68341962344
713635,185556.36224239098
714108,185556.36224239098
714284,185556.36224239098
714645,185556.36224239098
714753,185556.36224239098
714863,185556.36224239098
714924,185556.36224239098
715132,185556.36224239098
715405,185556.36224239098
715433,185556.36224239098
715694,185556.36224239098
715746,185556.36224239098
715898,185556.36224239098
715902,185556.36224239098
715996,185556.36224239098
716065,185556.36224239098
716097,185556.36224239098
716329,185556.36224239098
716360,185556.36224239098
716377,185556.36224239098
716484,185556.36224239098
716541,185556.36224239098
716634,185556.36224239098
716888,185556.36224239098
717017,185556.36224239098
717109,185556.36224239098
717307,185556.36224239098
717459,185556.36224239098
717524,185556.36224239098
717568,185556.36224239098
717688,185556.36224239098
717690,185556.36224239098
717797,185556.36224239098
717829,185556.36224239098
717945,185556.36224239098
717983,185556.36224239098
718276,185556.36224239098
718584,185556.36224239098
718617,185556.36224239098
718717,185556.36224239098
718867,185556.36224239098
718943,185556.36224239098
718997,185556.36224239098
719116,185556.36224239098
719132,185556.36224239098
719287,185556.36224239098
719579,185556.36224239098
719846,185556.36224239098
719893,185556.36224239098
720041,185556.36224239098
720088,185556.36224239098
720180,185556.36224239098
720249,185556.36224239098
720261,185556.36224239098
720293,185556.36224239098
720364,185556.36224239098
720455,185556.36224239098
720564,185556.36224239098
720679,185556.36224239098
720725,185556.36224239098
720817,185556.36224239098
720854,185556.36224239098
720920,185556.36224239098
721130,185556.36224239098
721266,185556.36224239098
721531,185556.36224239098
721844,185556.36224239098
721882,185556.36224239098
722050,185556.36224239098
722151,185556.36224239098
722225,185556.36224239098
722264,185556.36224239098
722516,185556.36224239098
722520,185556.36224239098
722594,185556.36224239098
722649,185556.36224239098
722769,185556.36224239098
724397,185556.36224239098
724457,185556.36224239098
724486,185556.36224239098
724488,185556.36224239098
724574,185556.36224239098
724620,185556.36224239098
724674,185556.36224239098
724767,185556.36224239098
724786,185556.36224239098
724908,185556.36224239098
725124,185556.36224239098
725211,185556.36224239098
725280,185556.36224239098
725364,185556.36224239098
725393,185556.36224239098
725425,185556.36224239098
725455,185556.36224239098
725547,185556.36224239098
725814,185556.36224239098
725829,185556.36224239098
725999,185556.36224239098
726088,185556.36224239098
726214,185556.36224239098
726348,185556.36224239098
726542,185556.36224239098
726620,185556.36224239098
726910,185556.36224239098
727068,185556.36224239098
727229,185556.36224239098
727458,185556.36224239098
727699,185556.36224239098
728077,185556.36224239098
728089,185556.36224239098
728272,185556.36224239098
728553,185556.36224239098
728592,185556.36224239098
728640,185556.36224239098
728663,185556.36224239098
729105,185556.36224239098
729267,185556.36224239098
729622,185556.36224239098
730128,185556.36224239098
730298,185556.36224239098
730619,185556.36224239098
730712,185556.36224239098
731061,185556.36224239098
731131,185556.36224239098
731142,185556.36224239098
731240,185556.36224239098
731527,185556.36224239098
731655,185556.36224239098
731841,185556.36224239098
731925,185556.36224239098
732382,185556.36224239098
732568,185556.36224239098
732810,185556.36224239098
732969,185556.36224239098
733029,185556.36224239098
733077,185556.36224239098
733091,185556.36224239098
733208,185556.36224239098
733226,185556.36224239098
733230,185556.36224239098
733238,185556.36224239098
733347,185556.36224239098
733542,185556.36224239098
734153,185556.36224239098
734154,185556.36224239098
734176,185556.36224239098
734212,185556.36224239098
734217,185556.36224239098
