id,price
264893,243772.8491122295
264899,122351.17702383987
264910,243772.8491122295
264915,243772.8491122295
264919,243772.8491122295
264928,137977.1010813492
264932,243772.8491122295
264935,243772.8491122295
264939,120513.19441001037
264944,243772.8491122295
264954,120513.19441001037
264955,120513.19441001037
264969,243772.8491122295
264978,243772.8491122295
264983,243772.8491122295
264984,243772.8491122295
264985,243772.8491122295
265031,243772.8491122295
265032,243772.8491122295
265058,243772.8491122295
265066,122351.17702383987
265068,243772.8491122295
265069,243772.8491122295
265070,243772.8491122295
265077,243772.8491122295
265090,243772.8491122295
265094,243772.8491122295
265101,137977.1010813492
265102,120513.19441001037
265105,243772.8491122295
265106,120513.19441001037
265108,137977.1010813492
265115,120513.19441001037
265147,243772.8491122295
265152,243772.8491122295
265153,243772.8491122295
265170,122351.17702383987
265176,243772.8491122295
265187,243772.8491122295
265189,243772.8491122295
265198,243772.8491122295
265225,243772.8491122295
265233,243772.8491122295
265237,243772.8491122295
265253,243772.8491122295
265280,155876.93351401205
265287,243772.8491122295
265293,243772.8491122295
265296,243772.8491122295
265307,243772.8491122295
265308,243772.8491122295
265312,243772.8491122295
265313,243772.8491122295
265314,243772.8491122295
265315,243772.8491122295
265320,243772.8491122295
265333,155876.93351401205
265346,243772.8491122295
265351,243772.8491122295
265356,243772.8491122295
265357,243772.8491122295
265358,243772.8491122295
265363,155876.93351401205
265369,243772.8491122295
265372,243772.8491122295
265402,243772.8491122295
265406,155876.93351401205
265420,155876.93351401205
265436,155876.93351401205
265438,243772.8491122295
265442,243772.8491122295
265449,243772.8491122295
265452,243772.8491122295
265455,243772.8491122295
265461,243772.8491122295
265465,243772.8491122295
265481,243772.8491122295
265488,243772.8491122295
265501,243772.8491122295
265514,243772.8491122295
265515,243772.8491122295
265516,243772.8491122295
265517,243772.8491122295
265526,243772.8491122295
265533,243772.8491122295
265539,243772.8491122295
265543,243772.8491122295
265544,243772.8491122295
265556,160061.99459642216
265559,243772.8491122295
265561,243772.8491122295
265584,160061.99459642216
265586,160061.99459642216
265587,160061.99459642216
265588,160061.99459642216
265593,243772.8491122295
265596,243772.8491122295
265607,243772.8491122295
265608,243772.8491122295
265610,243772.8491122295
265613,243772.8491122295
265653,160061.99459642216
265663,160061.99459642216
265669,243772.8491122295
265675,243772.8491122295
265699,160061.99459642216
265701,160061.99459642216
265703,160061.99459642216
265704,160061.99459642216
265743,160061.99459642216
265748,243772.8491122295
265759,160061.99459642216
265795,243772.8491122295
265797,243772.8491122295
265805,160061.99459642216
265806,243772.8491122295
265810,160061.99459642216
265819,243772.8491122295
265820,243772.8491122295
265833,160061.99459642216
265834,160061.99459642216
265843,243772.8491122295
265851,243772.8491122295
265862,243772.8491122295
265864,243772.8491122295
265869,243772.8491122295
265887,243772.8491122295
265907,423385.0386873295
265913,243772.8491122295
265921,243772.8491122295
265923,243772.8491122295
265925,243772.8491122295
265957,243772.8491122295
265958,243772.8491122295
265960,243772.8491122295
265963,243772.8491122295
265969,243772.8491122295
266004,243772.8491122295
266028,243772.8491122295
266029,243772.8491122295
266032,243772.8491122295
266034,243772.8491122295
266055,243772.8491122295
266075,243772.8491122295
266077,243772.8491122295
266080,243772.8491122295
266093,423385.0386873295
266094,423385.0386873295
266100,243772.8491122295
266116,243772.8491122295
266129,243772.8491122295
266144,243772.8491122295
266160,243772.8491122295
266165,243772.8491122295
266196,243772.8491122295
266199,213840.96506485625
266202,243772.8491122295
266210,243772.8491122295
266211,243772.8491122295
266213,243772.8491122295
266218,243772.8491122295
266219,243772.8491122295
266220,243772.8491122295
266234,243772.8491122295
266241,243772.8491122295
266248,243772.8491122295
266251,243772.8491122295
266256,243772.8491122295
266259,243772.8491122295
266274,218825.89043037684
266275,211816.5163988604
266276,243772.8491122295
266279,243772.8491122295
266280,243772.8491122295
266281,243772.8491122295
266299,243772.8491122295
266300,243772.8491122295
266305,243772.8491122295
266314,243772.8491122295
266315,243772.8491122295
266329,243772.8491122295
266332,243772.8491122295
266350,243772.8491122295
266368,243772.8491122295
266375,243772.8491122295
266381,243772.8491122295
266382,243772.8491122295
266393,243772.8491122295
266394,243772.8491122295
266402,243772.8491122295
266406,125985.74885969794
266423,243772.8491122295
266424,243772.8491122295
266438,243772.8491122295
266454,243772.8491122295
266463,243772.8491122295
266465,243772.8491122295
266479,129033.7581705937
266480,243772.8491122295
266485,243772.8491122295
266486,243772.8491122295
266496,243772.8491122295
266508,243772.8491122295
266510,243772.8491122295
266511,243772.8491122295
266512,243772.8491122295
266514,243772.8491122295
266517,243772.8491122295
266539,243772.8491122295
266542,243772.8491122295
266545,243772.8491122295
266548,243772.8491122295
266550,243772.8491122295
266556,243772.8491122295
266559,243772.8491122295
266565,243772.8491122295
266568,243772.8491122295
266569,243772.8491122295
266575,243772.8491122295
266580,243772.8491122295
266581,243772.8491122295
266582,243772.8491122295
266583,243772.8491122295
266602,310456.79237840814
266606,243772.8491122295
266618,243772.8491122295
266619,310456.79237840814
266620,243772.8491122295
266624,310456.79237840814
266626,243772.8491122295
266662,243772.8491122295
266667,243772.8491122295
266668,243772.8491122295
266677,243772.8491122295
266681,243772.8491122295
266682,243772.8491122295
266690,243772.8491122295
266694,243772.8491122295
266695,243772.8491122295
266698,243772.8491122295
266699,243772.8491122295
266727,310456.79237840814
266729,243772.8491122295
266731,243772.8491122295
266732,243772.8491122295
266740,243772.8491122295
266744,243772.8491122295
266748,243772.8491122295
266768,243772.8491122295
266770,243772.8491122295
266771,243772.8491122295
266778,243772.8491122295
266779,243772.8491122295
266781,243772.8491122295
266785,243772.8491122295
266809,243772.8491122295
266819,243772.8491122295
266821,243772.8491122295
266824,310456.79237840814
266830,310456.79237840814
266831,243772.8491122295
266845,243772.8491122295
266846,243772.8491122295
266847,243772.8491122295
266851,193060.4809015055
266858,193060.4809015055
266859,243772.8491122295
266862,243772.8491122295
266863,243772.8491122295
266864,243772.8491122295
266872,243772.8491122295
266875,243772.8491122295
266877,243772.8491122295
266882,243772.8491122295
266883,243772.8491122295
266886,243772.8491122295
266918,243772.8491122295
266919,243772.8491122295
266920,193060.4809015055
266953,243772.8491122295
266954,243772.8491122295
266955,243772.8491122295
266957,243772.8491122295
266965,243772.8491122295
266966,243772.8491122295
266969,243772.8491122295
266984,193060.4809015055
266989,193060.4809015055
266990,193060.4809015055
267015,165201.6221844112
267016,165201.6221844112
267017,165201.6221844112
267018,243772.8491122295
267019,193060.4809015055
267020,193060.4809015055
267025,243772.8491122295
267028,243772.8491122295
267041,193060.4809015055
267054,165201.6221844112
267082,193060.4809015055
267084,243772.8491122295
267085,243772.8491122295
267103,243772.8491122295
267104,243772.8491122295
267106,129033.7581705937
267113,129033.7581705937
267126,129033.7581705937
267128,243772.8491122295
267131,243772.8491122295
267138,243772.8491122295
267147,243772.8491122295
267153,243772.8491122295
267154,243772.8491122295
267171,129033.7581705937
267173,129033.7581705937
267188,129033.7581705937
267198,129033.7581705937
267199,129033.7581705937
267218,243772.8491122295
267220,243772.8491122295
267221,243772.8491122295
267245,243772.8491122295
267247,243772.8491122295
267248,243772.8491122295
267249,243772.8491122295
267253,243772.8491122295
267269,243772.8491122295
267271,243772.8491122295
267274,243772.8491122295
267281,243772.8491122295
267303,243772.8491122295
267305,159956.35294749436
267306,243772.8491122295
267307,243772.8491122295
267309,159956.35294749436
267311,159956.35294749436
267312,243772.8491122295
267315,243772.8491122295
267331,243772.8491122295
267338,243772.8491122295
267342,243772.8491122295
267344,243772.8491122295
267346,243772.8491122295
267366,243772.8491122295
267369,243772.8491122295
267371,243772.8491122295
267375,243772.8491122295
267376,159956.35294749436
267379,243772.8491122295
267381,243772.8491122295
267382,243772.8491122295
267407,243772.8491122295
267422,243772.8491122295
267424,243772.8491122295
